user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902780305.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG440;s__RUG440 sp902780305	GCA_902780305.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG440;s__RUG440 sp902780305	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030529625.1, s__RUG440 sp030529625, 95.0, 85.15, 0.196	N/A	N/A	N/A	N/A
MAG_GCA_902780365.1	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__UBA1177 sp902780365	GCA_902780365.1	95.0	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__UBA1177 sp902780365	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902774115.1, s__UBA1177 sp902774115, 95.0, 89.19, 0.365; GCA_016290135.1, s__UBA1177 sp016290135, 95.0, 87.64, 0.246; GCA_002310995.1, s__UBA1177 sp002310995, 95.0, 87.65, 0.226; GCA_017405875.1, s__UBA1177 sp017405875, 95.0, 85.75, 0.196; GCA_905233945.1, s__UBA1177 sp905233945, 95.0, 87.92, 0.228; GCA_017963125.1, s__UBA1177 sp017963125, 95.0, 88.22, 0.288; GCA_905235605.1, s__UBA1177 sp905235605, 95.0, 85.65, 0.166; GCA_017645765.1, s__UBA1177 sp017645765, 95.0, 87.82, 0.265; GCA_017538365.1, s__UBA1177 sp017538365, 95.0, 84.82, 0.161	N/A	N/A	N/A	N/A
MAG_GCA_902780385.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902780385	GCA_902780385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902780385	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946411695.1, s__CAG-791 sp946411695, 95.0, 85.42, 0.155	N/A	N/A	N/A	N/A
MAG_GCA_902780395.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902780395	GCA_902780395.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902780395	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780405.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp902780405	GCA_902780405.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp902780405	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946614685.1, s__Wujia sp946614685, 95.0, 94.43, 0.844	N/A	N/A	N/A	N/A
MAG_GCA_902780445.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900313895	GCA_900313895.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900313895	97.16	0.726	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902776185.1, s__Ruminococcoides sp902776185, 95.0, 84.51, 0.233	N/A	N/A	N/A	N/A
MAG_GCA_902780455.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp902780455	GCA_902780455.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp902780455	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780465.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Moryella;s__Moryella sp902780465	GCA_902780465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Moryella;s__Moryella sp902780465	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780485.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp002494215	GCA_946619915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp002494215	97.48	0.822	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946415645.1, s__Physcousia sp946415645, 95.0, 84.41, 0.257	N/A	N/A	N/A	N/A
MAG_GCA_902780495.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902780495	GCA_902780495.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902780495	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017650465.1, s__Colicola sp017650465, 95.0, 90.78, 0.553	N/A	N/A	N/A	N/A
MAG_GCA_902780505.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__NK3A76;s__NK3A76 sp902780505	GCA_902780505.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__NK3A76;s__NK3A76 sp902780505	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780515.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	GCF_000260795.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp000260795	93.41	0.659	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000619925.1, s__Treponema_D sp000619925, 95.0, 89.88, 0.389; GCA_900319625.1, s__Treponema_D sp900319625, 95.0, 88.14, 0.193; GCA_947165895.1, s__Treponema_D sp947165895, 95.0, 87.04, 0.169; GCA_024696155.1, s__Treponema_D sp024696155, 95.0, 85.72, 0.155	66.48	11	0.99872	Genome has more than 13.3% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAG_GCA_902780525.1	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp902780525	GCA_902780525.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp902780525	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900321205.1, s__CAG-196 sp900321205, 95.0, 85.35, 0.297	N/A	N/A	N/A	N/A
MAG_GCA_902780535.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp902780535	GCA_902780535.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp902780535	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_022773585.1, s__Selenomonas_C sp022773585, 95.0, 92.26, 0.598; GCA_900315575.1, s__Selenomonas_C sp900315575, 95.0, 92.4, 0.52; GCA_900318215.1, s__Selenomonas_C sp900318215, 95.0, 94.34, 0.6; GCA_034186105.1, s__Selenomonas_C sp034186105, 95.0, 87.31, 0.3	N/A	N/A	N/A	N/A
MAG_GCA_902780545.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902788605	GCA_902788605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902788605	98.31	0.817	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_023204875.1, s__Prevotella sp023204875, 95.0, 84.77, 0.22; GCA_902775605.1, s__Prevotella sp902775605, 95.0, 83.31, 0.156	N/A	N/A	N/A	N/A
MAG_GCA_902780555.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp002354055	GCA_002354055.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp002354055	95.87	0.745	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900317885.1, s__Colicola sp900317885, 95.0, 88.51, 0.408; GCA_900316845.1, s__Colicola sp900316845, 95.0, 91.21, 0.576; GCA_945828585.1, s__Colicola sp945828585, 95.0, 89.93, 0.495; GCA_946626605.1, s__Colicola sp946626605, 95.0, 90.51, 0.222; GCA_002394395.1, s__Colicola sp002394395, 95.0, 90.06, 0.475; GCA_002372695.1, s__Colicola sp002372695, 95.0, 90.9, 0.517	N/A	N/A	N/A	N/A
MAG_GCA_902780565.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902780565	GCA_902780565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902780565	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780585.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902780585	GCA_902780585.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902780585	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780635.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902780635	GCA_902780635.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902780635	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780695.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp902780695	GCA_902780695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp902780695	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017395555.1, s__Ruminiclostridium_E sp017395555, 95.0, 84.49, 0.17	N/A	N/A	N/A	N/A
MAG_GCA_902780745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp900316795	GCA_900316795.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp900316795	98.1	0.859	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902769525.1, s__Egerieousia sp902769525, 95.0, 85.57, 0.159	N/A	N/A	N/A	N/A
MAG_GCA_902780755.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900320755	GCA_902793605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900320755	98.44	0.855	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780785.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp902780785	GCA_902780785.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp902780785	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946403085.1, s__Saccharofermentans sp946403085, 95.0, 83.78, 0.16; GCA_902782235.1, s__Saccharofermentans sp902782235, 95.0, 88.44, 0.398; GCA_016292155.1, s__Saccharofermentans sp016292155, 95.0, 86.72, 0.292; GCA_003149065.1, s__Saccharofermentans sp003149065, 95.0, 87.26, 0.384; GCA_016292145.1, s__Saccharofermentans sp016292145, 95.0, 88.91, 0.474; GCA_017554745.1, s__Saccharofermentans sp017554745, 95.0, 84.15, 0.159; GCA_001604135.1, s__Saccharofermentans sp001604135, 95.0, 88.98, 0.49; GCA_015069205.1, s__Saccharofermentans sp015069205, 95.0, 82.87, 0.152; GCA_016292215.1, s__Saccharofermentans sp016292215, 95.0, 84.31, 0.166; GCA_902801755.1, s__Saccharofermentans sp902801755, 95.0, 86.99, 0.382; GCA_902764825.1, s__Saccharofermentans sp902764825, 95.0, 89.48, 0.534	N/A	N/A	N/A	N/A
MAG_GCA_902780815.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902780815	GCA_902780815.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902780815	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017431685.1, s__Crickella sp017431685, 95.0, 84.72, 0.173; GCA_017510725.1, s__Crickella sp017510725, 95.0, 84.95, 0.182; GCA_017432075.1, s__Crickella sp017432075, 95.0, 84.54, 0.187; GCA_902775345.1, s__Crickella sp902775345, 95.0, 84.79, 0.22; GCA_902801255.1, s__Crickella sp902801255, 95.0, 84.05, 0.179; GCA_017505405.1, s__Crickella sp017505405, 95.0, 85.08, 0.207; GCA_900320285.1, s__Crickella sp900320285, 95.0, 84.08, 0.167; GCA_902779185.1, s__Crickella sp902779185, 95.0, 85.1, 0.207	N/A	N/A	N/A	N/A
MAG_GCA_902780845.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG754;s__RUG754 sp902780845	GCA_902780845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG754;s__RUG754 sp902780845	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780855.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316645	GCA_900316645.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316645	97.7	0.75	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902780865.1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902780865	GCA_902780865.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902780865	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902801025.1, s__UBA1067 sp902801025, 95.0, 89.39, 0.338; GCA_017406465.1, s__UBA1067 sp017406465, 95.0, 89.02, 0.264; GCA_902799385.1, s__UBA1067 sp902799385, 95.0, 84.87, 0.175; GCA_902775595.1, s__UBA1067 sp002350535, 95.87, 89.42, 0.312; GCA_902761275.1, s__UBA1067 sp902761275, 95.0, 88.44, 0.265; GCA_900321255.1, s__UBA1067 sp900321255, 95.0, 89.07, 0.307	N/A	N/A	N/A	N/A
MAG_GCA_902780895.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp902782125	GCA_902782125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp902782125	95.8	0.852	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017550385.1, s__Saccharofermentans sp017550385, 95.0, 87.1, 0.467; GCA_902789515.1, s__Saccharofermentans sp902789515, 95.0, 85.0, 0.195	N/A	N/A	N/A	N/A
MAG_GCA_902780915.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_B;s__Selenomonas_B ruminantium_B	GCA_902780915.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_B;s__Selenomonas_B ruminantium_B	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017635515.1, s__Selenomonas_B sp017635515, 95.0, 90.3, 0.43; GCF_000702545.1, s__Selenomonas_B ruminantium_A, 95.0, 85.6, 0.237; GCA_015058655.1, s__Selenomonas_B ruminantium_C, 95.0, 88.29, 0.309	N/A	N/A	N/A	N/A
MAG_GCA_902780925.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp003488445	GCA_946617585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp003488445	96.73	0.887	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016280355.1, s__NK4A144 sp016280355, 95.0, 85.74, 0.151	N/A	N/A	N/A	N/A
MAG_GCA_902780935.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902780935	GCA_902780935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902780935	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902785825.1, s__Cryptobacteroides sp902785825, 95.0, 89.97, 0.595; GCA_017627955.1, s__Cryptobacteroides sp017627955, 95.0, 85.05, 0.241; GCA_900320965.1, s__Cryptobacteroides sp900320965, 95.0, 85.12, 0.163	N/A	N/A	N/A	N/A
MAG_GCA_902780945.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp002210345	GCF_002210345.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp002210345	97.42	0.881	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902791475.1, s__Fibrobacter succinogenes_J, 95.0, 89.22, 0.402; GCF_002394865.1, s__Fibrobacter sp002394865, 95.0, 88.87, 0.385; GCF_900215325.1, s__Fibrobacter sp900215325, 95.0, 89.92, 0.449; GCA_946407235.1, s__Fibrobacter sp946407235, 95.0, 84.35, 0.165; GCF_000146505.1, s__Fibrobacter succinogenes, 95.0, 89.23, 0.385; GCA_902762795.1, s__Fibrobacter succinogenes_E, 95.0, 84.53, 0.183; GCF_017545445.1, s__Fibrobacter sp017545445, 95.0, 84.03, 0.153; GCF_900143015.1, s__Fibrobacter sp900143015, 95.0, 86.84, 0.269; GCF_902779965.1, s__Fibrobacter succinogenes_F, 95.0, 85.78, 0.225; GCA_902779055.1, s__Fibrobacter succinogenes_K, 95.0, 87.11, 0.251; GCA_902776765.1, s__Fibrobacter succinogenes_N, 95.0, 85.54, 0.206; GCA_947165045.1, s__Fibrobacter sp947165045, 95.0, 84.57, 0.152; GCF_002210425.1, s__Fibrobacter elongatus, 95.0, 89.49, 0.399; GCF_900177805.1, s__Fibrobacter sp900177805, 95.0, 89.57, 0.4	N/A	N/A	N/A	N/A
MAG_GCA_902780965.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900313205	GCA_900313205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900313205	96.73	0.71	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017451395.1, s__Cryptobacteroides sp017451395, 95.0, 89.29, 0.473; GCA_016286385.1, s__Cryptobacteroides sp016286385, 95.0, 94.4, 0.699; GCA_900319485.1, s__Cryptobacteroides sp900319485, 95.0, 90.47, 0.533; GCA_900321715.1, s__Cryptobacteroides sp900321715, 95.0, 91.72, 0.607; GCA_902768955.1, s__Cryptobacteroides sp902768955, 95.0, 87.65, 0.277; GCA_017550525.1, s__Cryptobacteroides sp017550525, 95.0, 90.57, 0.551	N/A	N/A	N/A	N/A
MAG_GCA_902780985.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900316715.1, s__Eubacterium_Q sp900316715, 95.0, 87.26, 0.166	61.97	11	0.9906	N/A
MAG_GCA_902781045.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902781045	GCA_902781045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902781045	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002353885.1, s__Sodaliphilus sp002353885, 95.0, 86.88, 0.228; GCA_002396085.1, s__Sodaliphilus sp002396085, 95.0, 85.28, 0.213; GCA_017477555.1, s__Sodaliphilus sp017477555, 95.0, 87.37, 0.261	N/A	N/A	N/A	N/A
MAG_GCA_902781095.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp902781095	GCA_902781095.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp902781095	99.99	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017484085.1, s__Ventricola sp017484085, 95.0, 85.43, 0.29	N/A	N/A	N/A	N/A
MAG_GCA_902781115.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902774725	GCA_902774725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902774725	96.79	0.684	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946630725.1, s__Eubacterium_Q sp002392655, 95.0, 89.28, 0.217	N/A	N/A	N/A	N/A
MAG_GCA_902781145.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp902778205	GCA_902778205.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp902778205	95.9	0.648	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902761695.1, s__UMGS1696 sp902761695, 95.0, 87.86, 0.173	N/A	N/A	N/A	N/A
MAG_GCA_902781155.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318065	GCA_900318065.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318065	98.15	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781185.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_G	GCA_902781185.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_G	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902768715.1, s__Fibrobacter succinogenes_L, 95.0, 87.72, 0.239; GCA_946402415.1, s__Fibrobacter sp946402415, 95.0, 86.2, 0.222; GCA_946414075.1, s__Fibrobacter sp946414075, 95.0, 88.39, 0.327; GCA_946186895.1, s__Fibrobacter sp946186895, 95.0, 88.96, 0.361; GCA_937891805.1, s__Fibrobacter sp937891805, 95.18, 86.72, 0.196; GCA_946183925.1, s__Fibrobacter sp946183925, 95.0, 86.74, 0.198; GCA_016295375.1, s__Fibrobacter sp016295375, 95.0, 86.15, 0.169; GCA_017503015.1, s__Fibrobacter sp017503015, 95.0, 87.87, 0.253; GCA_934699585.1, s__Fibrobacter sp934699585, 95.0, 86.95, 0.208; GCA_946539715.1, s__Fibrobacter sp002382975, 95.0, 87.44, 0.234; GCA_946414025.1, s__Fibrobacter sp946414025, 95.0, 86.81, 0.194; GCA_002391195.1, s__Fibrobacter sp002391195, 95.0, 87.28, 0.227; GCA_017475045.1, s__Fibrobacter sp017475045, 95.0, 89.62, 0.393; GCA_900313675.1, s__Fibrobacter sp900313675, 95.0, 87.36, 0.204	N/A	N/A	N/A	N/A
